TIMESTAMP (HH:MM:SS),Precence time (Seconds),Scrolling (Pixels)
10:50:48,0.0,0.0
10:50:50,2.0281386375427246,0.0
10:50:52,4.047470569610596,0.0
10:50:54,6.064441204071045,0.10256410256410256
10:50:56,8.080179214477539,0.14747054958541775
10:50:58,10.097079038619995,0.21566182412129678
10:51:00,12.112308502197266,0.2661122661122661
10:51:02,14.129385709762573,0.3404019488614215
10:51:04,16.147526502609253,0.4534996704186157
10:51:06,18.166117668151855,0.5494109409514683
